order_number,order_id,ship_date,ship_mode,address_id
7859,CA-2017-137085,2017-07-06,Standard Class,ADD-00515
7858,CA-2017-147039,2017-07-04,Standard Class,ADD-00310
7857,CA-2017-147039,2017-07-04,Standard Class,ADD-00310
7856,CA-2017-143574,2017-07-02,First Class,ADD-00030
7855,CA-2017-143574,2017-07-02,First Class,ADD-00030
7854,CA-2017-138149,2017-06-30,First Class,ADD-00520
7853,CA-2017-138149,2017-06-30,First Class,ADD-00520
7852,CA-2017-138149,2017-06-30,First Class,ADD-00520
7851,CA-2017-138149,2017-06-30,First Class,ADD-00520
7850,CA-2017-137449,2017-06-30,First Class,ADD-00412
7849,CA-2017-143574,2017-07-02,First Class,ADD-00030
7848,CA-2017-137449,2017-06-30,First Class,ADD-00412
7847,CA-2017-137449,2017-06-30,First Class,ADD-00412
7846,CA-2017-116988,2017-06-29,Second Class,ADD-00622
7845,CA-2017-116988,2017-06-29,Second Class,ADD-00622
7844,CA-2017-116988,2017-06-29,Second Class,ADD-00622
7843,CA-2017-123638,2017-07-04,Standard Class,ADD-00069
7842,CA-2017-151190,2017-07-01,Standard Class,ADD-00374
7841,CA-2017-148810,2017-07-01,Standard Class,ADD-00170
7840,CA-2017-148810,2017-07-01,Standard Class,ADD-00170
7839,CA-2017-161410,2017-07-03,Standard Class,ADD-00083
7838,CA-2017-138310,2017-06-30,Standard Class,ADD-00465
7837,CA-2017-133256,2017-06-27,First Class,ADD-00269
7836,CA-2017-157091,2017-07-01,Standard Class,ADD-00247
7835,CA-2017-133256,2017-06-27,First Class,ADD-00269
7834,CA-2017-133256,2017-06-27,First Class,ADD-00269
7833,CA-2017-115364,2017-07-02,Standard Class,ADD-00544
7832,CA-2017-107132,2017-06-30,Standard Class,ADD-00053
7831,CA-2017-107132,2017-06-30,Standard Class,ADD-00053
7830,CA-2017-107132,2017-06-30,Standard Class,ADD-00053
7829,CA-2017-107132,2017-06-30,Standard Class,ADD-00053
7828,CA-2017-163531,2017-06-30,Standard Class,ADD-00055
7827,CA-2017-100636,2017-06-30,Standard Class,ADD-00056
7826,CA-2017-161410,2017-07-03,Standard Class,ADD-00083
7825,CA-2017-133648,2017-07-02,Standard Class,ADD-00611
7824,CA-2017-133648,2017-07-02,Standard Class,ADD-00611
7823,US-2017-124821,2017-06-29,Second Class,ADD-00623
7822,CA-2017-134796,2017-07-01,Standard Class,ADD-00340
7821,CA-2017-116127,2017-06-27,Second Class,ADD-00055
7820,CA-2017-133648,2017-07-02,Standard Class,ADD-00611
7819,US-2017-151316,2017-06-30,Standard Class,ADD-00358
7818,CA-2017-100384,2017-07-01,Standard Class,ADD-00534
7817,CA-2017-100384,2017-07-01,Standard Class,ADD-00534
7816,CA-2017-132955,2017-06-28,Standard Class,ADD-00018
7815,US-2017-151316,2017-06-30,Standard Class,ADD-00358
7814,CA-2017-159107,2017-06-26,Second Class,ADD-00579
7813,CA-2017-122105,2017-06-28,Standard Class,ADD-00559
7812,CA-2017-136350,2017-06-26,Second Class,ADD-00054
7811,CA-2017-136350,2017-06-26,Second Class,ADD-00054
7810,CA-2017-105074,2017-06-29,Standard Class,ADD-00236
7809,US-2017-133781,2017-06-23,First Class,ADD-00169
7808,CA-2017-105823,2017-06-26,Standard Class,ADD-00269
7807,CA-2017-165757,2017-06-28,Standard Class,ADD-00082
7806,CA-2017-165757,2017-06-28,Standard Class,ADD-00082
7805,CA-2017-165757,2017-06-28,Standard Class,ADD-00082
7804,CA-2017-155936,2017-06-29,Standard Class,ADD-00349
7803,CA-2017-124744,2017-06-25,Standard Class,ADD-00109
7802,CA-2017-101049,2017-06-25,Second Class,ADD-00230
7801,CA-2017-101049,2017-06-25,Second Class,ADD-00230
7800,CA-2017-124744,2017-06-25,Standard Class,ADD-00109
7799,CA-2017-124744,2017-06-25,Standard Class,ADD-00109
7798,CA-2017-132934,2017-06-26,Standard Class,ADD-00059
7797,CA-2017-132934,2017-06-26,Standard Class,ADD-00059
7796,CA-2017-106852,2017-06-27,Standard Class,ADD-00232
7795,CA-2017-101434,2017-06-27,Standard Class,ADD-00043
7794,US-2017-135986,2017-06-27,Standard Class,ADD-00102
7793,CA-2017-101434,2017-06-27,Standard Class,ADD-00043
7792,CA-2017-151218,2017-06-23,First Class,ADD-00170
7791,CA-2017-106852,2017-06-27,Standard Class,ADD-00232
7790,US-2017-135986,2017-06-27,Standard Class,ADD-00102
7789,US-2017-102288,2017-06-23,Standard Class,ADD-00426
7788,CA-2017-140844,2017-06-23,Standard Class,ADD-00056
7787,CA-2017-140844,2017-06-23,Standard Class,ADD-00056
7786,US-2017-102288,2017-06-23,Standard Class,ADD-00426
7785,US-2017-102288,2017-06-23,Standard Class,ADD-00426
7784,CA-2017-141992,2017-06-25,Standard Class,ADD-00412
7783,CA-2017-141992,2017-06-25,Standard Class,ADD-00412
7782,CA-2017-128944,2017-06-21,Second Class,ADD-00220
7781,CA-2017-169999,2017-06-26,Standard Class,ADD-00056
7780,CA-2017-138870,2017-06-23,Standard Class,ADD-00578
7779,CA-2017-138870,2017-06-23,Standard Class,ADD-00578
7778,CA-2017-128944,2017-06-21,Second Class,ADD-00220
7777,CA-2017-169999,2017-06-26,Standard Class,ADD-00056
7776,CA-2017-154011,2017-06-26,Standard Class,ADD-00408
7775,CA-2017-128944,2017-06-21,Second Class,ADD-00220
7774,CA-2017-154011,2017-06-26,Standard Class,ADD-00408
7773,CA-2017-112753,2017-06-23,Standard Class,ADD-00517
7772,CA-2017-112753,2017-06-23,Standard Class,ADD-00517
7771,CA-2017-162712,2017-06-20,Second Class,ADD-00443
7770,CA-2017-118437,2017-06-21,Second Class,ADD-00628
7769,CA-2017-131618,2017-06-20,First Class,ADD-00330
7768,CA-2017-131618,2017-06-20,First Class,ADD-00330
7767,CA-2017-146346,2017-06-20,First Class,ADD-00460
7766,CA-2017-118437,2017-06-21,Second Class,ADD-00628
7765,CA-2017-131618,2017-06-20,First Class,ADD-00330
7764,CA-2017-157833,2017-06-20,First Class,ADD-00580
7763,CA-2017-165323,2017-06-21,Standard Class,ADD-00055
7762,CA-2017-165323,2017-06-21,Standard Class,ADD-00055
7761,CA-2017-155873,2017-06-21,Standard Class,ADD-00509
7760,CA-2017-155873,2017-06-21,Standard Class,ADD-00509
7759,CA-2017-155873,2017-06-21,Standard Class,ADD-00509
7758,US-2017-132206,2017-06-21,Standard Class,ADD-00349
7757,CA-2017-136826,2017-06-20,Standard Class,ADD-00114
7756,CA-2017-129462,2017-06-21,Second Class,ADD-00214
7755,CA-2017-129462,2017-06-21,Second Class,ADD-00214
7754,CA-2017-129462,2017-06-21,Second Class,ADD-00214
7753,CA-2017-129462,2017-06-21,Second Class,ADD-00214
7752,CA-2017-111269,2017-06-18,Second Class,ADD-00219
7751,CA-2017-111269,2017-06-18,Second Class,ADD-00219
7750,CA-2017-105214,2017-06-19,First Class,ADD-00580
7749,CA-2017-105214,2017-06-19,First Class,ADD-00580
7748,CA-2017-169901,2017-06-19,Standard Class,ADD-00580
7747,CA-2017-135167,2017-06-20,Standard Class,ADD-00518
7746,CA-2017-126914,2017-06-19,Standard Class,ADD-00122
7745,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7744,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7743,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7742,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7741,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7740,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7739,CA-2017-126914,2017-06-19,Standard Class,ADD-00122
7738,CA-2017-118864,2017-06-19,Second Class,ADD-00517
7737,CA-2017-119284,2017-06-20,Standard Class,ADD-00198
7736,CA-2017-169691,2017-06-18,First Class,ADD-00309
7735,CA-2017-111178,2017-06-22,Standard Class,ADD-00357
7734,CA-2017-169691,2017-06-18,First Class,ADD-00309
7733,CA-2017-169691,2017-06-18,First Class,ADD-00309
7732,CA-2017-102337,2017-06-16,First Class,ADD-00349
7731,CA-2017-102337,2017-06-16,First Class,ADD-00349
7730,CA-2017-104850,2017-06-19,Standard Class,ADD-00621
7729,CA-2017-122056,2017-06-17,Standard Class,ADD-00096
7728,CA-2017-102337,2017-06-16,First Class,ADD-00349
7727,CA-2017-119424,2017-06-14,Second Class,ADD-00617
7726,CA-2017-124191,2017-06-14,Second Class,ADD-00347
7725,CA-2017-148474,2017-06-19,Standard Class,ADD-00145
7724,CA-2017-148474,2017-06-19,Standard Class,ADD-00145
7723,CA-2017-119424,2017-06-14,Second Class,ADD-00617
7722,CA-2017-143861,2017-06-19,Standard Class,ADD-00180
7721,CA-2017-108441,2017-06-18,Standard Class,ADD-00056
7720,CA-2017-108441,2017-06-18,Standard Class,ADD-00056
7719,CA-2017-108441,2017-06-18,Standard Class,ADD-00056
7718,CA-2017-108441,2017-06-18,Standard Class,ADD-00056
7717,CA-2017-117821,2017-06-16,Standard Class,ADD-00224
7716,US-2017-152002,2017-06-11,Same Day,ADD-00515
7715,US-2017-120418,2017-06-12,First Class,ADD-00498
7714,US-2017-120418,2017-06-12,First Class,ADD-00498
7713,US-2017-120418,2017-06-12,First Class,ADD-00498
7712,US-2017-120418,2017-06-12,First Class,ADD-00498
7711,US-2017-120418,2017-06-12,First Class,ADD-00498
7710,CA-2017-133928,2017-06-17,Standard Class,ADD-00127
7709,CA-2017-134565,2017-06-13,Second Class,ADD-00621
7708,CA-2017-102554,2017-06-15,Standard Class,ADD-00191
7707,CA-2017-134565,2017-06-13,Second Class,ADD-00621
7706,CA-2017-134565,2017-06-13,Second Class,ADD-00621
7705,CA-2017-134565,2017-06-13,Second Class,ADD-00621
7704,CA-2017-134565,2017-06-13,Second Class,ADD-00621
7703,CA-2017-141481,2017-06-14,First Class,ADD-00518
7702,CA-2017-158071,2017-06-15,Standard Class,ADD-00621
7701,CA-2017-140963,2017-06-13,First Class,ADD-00519
7700,CA-2017-107167,2017-06-14,Standard Class,ADD-00150
7699,CA-2017-140963,2017-06-13,First Class,ADD-00519
7698,US-2017-131583,2017-06-10,Same Day,ADD-00083
7697,CA-2017-137001,2017-06-13,Second Class,ADD-00530
7696,CA-2017-112172,2017-06-14,Second Class,ADD-00055
7695,CA-2017-140963,2017-06-13,First Class,ADD-00519
7694,CA-2017-143343,2017-06-13,First Class,ADD-00517
7693,CA-2017-167080,2017-06-14,Standard Class,ADD-00054
7692,CA-2017-158071,2017-06-15,Standard Class,ADD-00621
7691,CA-2017-158071,2017-06-15,Standard Class,ADD-00621
7690,CA-2017-106103,2017-06-15,Standard Class,ADD-00272
7689,US-2017-106663,2017-06-13,Standard Class,ADD-00349
7688,US-2017-106663,2017-06-13,Standard Class,ADD-00349
7687,US-2017-106663,2017-06-13,Standard Class,ADD-00349
7686,US-2017-146822,2017-06-14,Standard Class,ADD-00108
7685,CA-2017-100951,2017-06-10,First Class,ADD-00411
7684,US-2017-155299,2017-06-12,Standard Class,ADD-00430
7683,CA-2017-132682,2017-06-10,Second Class,ADD-00408
7682,US-2017-107979,2017-06-13,Standard Class,ADD-00496
7681,US-2017-107979,2017-06-13,Standard Class,ADD-00496
7680,US-2017-106579,2017-06-13,Standard Class,ADD-00330
7679,CA-2017-117436,2017-06-14,Standard Class,ADD-00027
7678,US-2017-107979,2017-06-13,Standard Class,ADD-00496
7677,US-2017-109316,2017-06-10,First Class,ADD-00520
7676,CA-2017-132682,2017-06-10,Second Class,ADD-00408
7675,CA-2017-132682,2017-06-10,Second Class,ADD-00408
7674,US-2017-109316,2017-06-10,First Class,ADD-00520
7673,US-2017-131849,2017-06-10,Standard Class,ADD-00580
7672,US-2017-131849,2017-06-10,Standard Class,ADD-00580
7671,CA-2017-126788,2017-06-06,First Class,ADD-00435
7670,CA-2017-141614,2017-06-09,Standard Class,ADD-00156
7669,CA-2017-158953,2017-06-08,Standard Class,ADD-00429
7668,CA-2017-133095,2017-06-04,Same Day,ADD-00387
7667,CA-2017-149720,2017-06-07,Second Class,ADD-00402
7666,CA-2017-133095,2017-06-04,Same Day,ADD-00387
7665,CA-2017-158407,2017-06-10,Standard Class,ADD-00122
7664,CA-2017-158407,2017-06-10,Standard Class,ADD-00122
7663,CA-2017-158106,2017-06-10,Standard Class,ADD-00307
7662,CA-2017-100426,2017-06-08,Standard Class,ADD-00187
7661,CA-2017-113908,2017-06-09,Standard Class,ADD-00054
7660,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7659,CA-2017-145772,2017-06-07,Standard Class,ADD-00518
7658,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7657,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7656,CA-2017-113908,2017-06-09,Standard Class,ADD-00054
7655,CA-2017-113908,2017-06-09,Standard Class,ADD-00054
7654,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7653,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7652,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7651,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7650,CA-2017-140872,2017-06-10,Standard Class,ADD-00161
7649,CA-2017-145772,2017-06-07,Standard Class,ADD-00518
7648,CA-2017-150420,2017-06-08,Standard Class,ADD-00626
7647,CA-2017-145772,2017-06-07,Standard Class,ADD-00518
7646,CA-2017-126382,2017-06-07,Standard Class,ADD-00193
7645,CA-2017-145506,2017-06-07,Standard Class,ADD-00631
7644,CA-2017-140760,2017-06-05,Second Class,ADD-00491
7643,CA-2017-143294,2017-06-08,Standard Class,ADD-00425
7642,CA-2017-158883,2017-06-03,Same Day,ADD-00126
7641,CA-2017-127705,2017-06-06,Standard Class,ADD-00228
7640,CA-2017-127705,2017-06-06,Standard Class,ADD-00228
7639,CA-2017-140760,2017-06-05,Second Class,ADD-00491
7638,CA-2017-157413,2017-06-06,Standard Class,ADD-00080
7637,US-2017-112928,2017-06-05,Second Class,ADD-00226
7636,CA-2017-121559,2017-06-03,Second Class,ADD-00245
7635,CA-2017-121559,2017-06-03,Second Class,ADD-00245
7634,CA-2017-121559,2017-06-03,Second Class,ADD-00245
7633,CA-2017-121559,2017-06-03,Second Class,ADD-00245
7632,CA-2017-106831,2017-06-03,First Class,ADD-00219
7631,CA-2017-146493,2017-06-05,Standard Class,ADD-00373
7630,CA-2017-121559,2017-06-03,Second Class,ADD-00245
7629,CA-2017-106831,2017-06-03,First Class,ADD-00219
7628,CA-2017-106831,2017-06-03,First Class,ADD-00219
7627,CA-2017-125472,2017-05-31,First Class,ADD-00378
7626,CA-2017-125472,2017-05-31,First Class,ADD-00378
7625,CA-2017-116498,2017-06-03,Standard Class,ADD-00542
7624,CA-2017-142461,2017-06-03,Second Class,ADD-00411
7623,CA-2017-121125,2017-06-03,Standard Class,ADD-00608
7622,CA-2017-121125,2017-06-03,Standard Class,ADD-00608
7621,CA-2017-121125,2017-06-03,Standard Class,ADD-00608
7620,CA-2017-120614,2017-06-04,Standard Class,ADD-00515
7619,CA-2017-125472,2017-05-31,First Class,ADD-00378
7618,CA-2017-121580,2017-06-04,Standard Class,ADD-00253
7617,CA-2017-104745,2017-06-04,Standard Class,ADD-00447
7616,CA-2017-121580,2017-06-04,Standard Class,ADD-00253
7615,CA-2017-144568,2017-06-02,Standard Class,ADD-00374
7614,CA-2017-121580,2017-06-04,Standard Class,ADD-00253
7613,CA-2017-121580,2017-06-04,Standard Class,ADD-00253
7612,CA-2017-168739,2017-06-05,Standard Class,ADD-00426
7611,CA-2017-104745,2017-06-04,Standard Class,ADD-00447
7610,CA-2017-145765,2017-06-02,Standard Class,ADD-00490
7609,CA-2017-145765,2017-06-02,Standard Class,ADD-00490
7608,CA-2017-145765,2017-06-02,Standard Class,ADD-00490
7607,CA-2017-100055,2017-06-01,Standard Class,ADD-00089
7606,CA-2017-100055,2017-06-01,Standard Class,ADD-00089
7605,CA-2017-161340,2017-06-01,Standard Class,ADD-00230
7604,US-2017-112613,2017-06-01,Standard Class,ADD-00425
7603,US-2017-118556,2017-06-02,Second Class,ADD-00349
7602,CA-2017-141572,2017-05-31,Second Class,ADD-00020
7601,CA-2017-140088,2017-05-30,Second Class,ADD-00129
7600,CA-2017-161340,2017-06-01,Standard Class,ADD-00230
7599,US-2017-118556,2017-06-02,Second Class,ADD-00349
7598,US-2017-132297,2017-06-02,Standard Class,ADD-00211
7597,US-2017-132297,2017-06-02,Standard Class,ADD-00211
7596,CA-2017-134152,2017-05-31,Standard Class,ADD-00621
7595,CA-2017-160458,2017-05-29,Second Class,ADD-00203
7594,CA-2017-151855,2017-06-03,Standard Class,ADD-00112
7593,CA-2017-151855,2017-06-03,Standard Class,ADD-00112
7592,CA-2017-136882,2017-06-03,Standard Class,ADD-00396
7591,US-2017-116897,2017-05-29,First Class,ADD-00474
7590,CA-2017-134152,2017-05-31,Standard Class,ADD-00621
7589,US-2017-116897,2017-05-29,First Class,ADD-00474
7588,US-2017-116897,2017-05-29,First Class,ADD-00474
7587,CA-2017-152968,2017-05-30,Standard Class,ADD-00099
7586,CA-2017-107853,2017-05-31,Standard Class,ADD-00543
7585,CA-2017-123687,2017-05-29,First Class,ADD-00211
7584,CA-2017-123687,2017-05-29,First Class,ADD-00211
7583,CA-2017-120168,2017-05-25,Same Day,ADD-00053
7582,CA-2017-120168,2017-05-25,Same Day,ADD-00053
7581,CA-2017-161088,2017-05-29,Standard Class,ADD-00145
7580,CA-2017-112473,2017-06-01,Standard Class,ADD-00425
7579,CA-2017-120168,2017-05-25,Same Day,ADD-00053
7578,CA-2017-120168,2017-05-25,Same Day,ADD-00053
7577,CA-2017-164042,2017-05-27,Standard Class,ADD-00426
7576,CA-2017-164042,2017-05-27,Standard Class,ADD-00426
7575,CA-2017-164042,2017-05-27,Standard Class,ADD-00426
7574,CA-2017-167003,2017-05-29,Standard Class,ADD-00518
7573,CA-2017-164042,2017-05-27,Standard Class,ADD-00426
7572,US-2017-150595,2017-05-26,Standard Class,ADD-00349
7571,US-2017-150595,2017-05-26,Standard Class,ADD-00349
7570,US-2017-151127,2017-05-25,First Class,ADD-00520
7569,CA-2017-130106,2017-05-26,Standard Class,ADD-00578
7568,CA-2017-130106,2017-05-26,Standard Class,ADD-00578
7567,CA-2017-153080,2017-05-25,Second Class,ADD-00516
7566,US-2017-150595,2017-05-26,Standard Class,ADD-00349
7565,CA-2017-167899,2017-05-26,Standard Class,ADD-00066
7564,CA-2017-167899,2017-05-26,Standard Class,ADD-00066
7563,CA-2017-166695,2017-05-24,Standard Class,ADD-00527
7562,CA-2017-166695,2017-05-24,Standard Class,ADD-00527
7561,CA-2017-149468,2017-05-20,Same Day,ADD-00265
7560,CA-2017-166695,2017-05-24,Standard Class,ADD-00527
7559,US-2017-166688,2017-05-26,Standard Class,ADD-00512
7558,CA-2017-111332,2017-05-22,Second Class,ADD-00318
7557,US-2017-166688,2017-05-26,Standard Class,ADD-00512
7556,CA-2017-111332,2017-05-22,Second Class,ADD-00318
7555,US-2017-166688,2017-05-26,Standard Class,ADD-00512
7554,CA-2017-111332,2017-05-22,Second Class,ADD-00318
7553,CA-2017-111332,2017-05-22,Second Class,ADD-00318
7552,CA-2017-111332,2017-05-22,Second Class,ADD-00318
7551,CA-2017-138975,2017-05-23,Standard Class,ADD-00139
7550,CA-2017-145702,2017-05-24,Second Class,ADD-00202
7549,US-2017-147998,2017-05-24,Standard Class,ADD-00592
7548,CA-2017-138975,2017-05-23,Standard Class,ADD-00139
7547,CA-2017-138975,2017-05-23,Standard Class,ADD-00139
7546,CA-2017-138975,2017-05-23,Standard Class,ADD-00139
7545,CA-2017-113530,2017-05-21,Second Class,ADD-00578
7544,CA-2017-113530,2017-05-21,Second Class,ADD-00578
7543,CA-2017-113530,2017-05-21,Second Class,ADD-00578
7542,CA-2017-113530,2017-05-21,Second Class,ADD-00578
7541,US-2017-108700,2017-05-23,Standard Class,ADD-00351
7540,US-2017-100048,2017-05-24,Standard Class,ADD-00057
7539,US-2017-120607,2017-05-19,Same Day,ADD-00139
7538,CA-2017-153787,2017-05-23,Standard Class,ADD-00623
7537,US-2017-100048,2017-05-24,Standard Class,ADD-00057
7536,CA-2017-122077,2017-05-25,Standard Class,ADD-00401
7535,CA-2017-122077,2017-05-25,Standard Class,ADD-00401
7534,CA-2017-127803,2017-05-23,Standard Class,ADD-00188
7533,US-2017-100048,2017-05-24,Standard Class,ADD-00057
7532,CA-2017-145702,2017-05-24,Second Class,ADD-00202
7531,CA-2017-112865,2017-05-22,Standard Class,ADD-00082
7530,CA-2017-117863,2017-05-23,Standard Class,ADD-00055
7529,CA-2017-117863,2017-05-23,Standard Class,ADD-00055
7528,CA-2017-159464,2017-05-19,First Class,ADD-00140
7527,CA-2017-117401,2017-05-22,Second Class,ADD-00367
7526,CA-2017-155642,2017-05-22,Standard Class,ADD-00349
7525,CA-2017-117401,2017-05-22,Second Class,ADD-00367
7524,CA-2017-117401,2017-05-22,Second Class,ADD-00367
7523,CA-2017-112536,2017-05-23,Standard Class,ADD-00444
7522,CA-2017-112536,2017-05-23,Standard Class,ADD-00444
7521,CA-2017-112536,2017-05-23,Standard Class,ADD-00444
7520,CA-2017-121643,2017-05-20,First Class,ADD-00607
7519,CA-2017-159464,2017-05-19,First Class,ADD-00140
7518,CA-2017-159464,2017-05-19,First Class,ADD-00140
7517,CA-2017-159464,2017-05-19,First Class,ADD-00140
7516,CA-2017-155642,2017-05-22,Standard Class,ADD-00349
7515,CA-2017-159464,2017-05-19,First Class,ADD-00140
7514,CA-2017-166576,2017-05-18,First Class,ADD-00236
7513,US-2017-110604,2017-05-20,Standard Class,ADD-00621
7512,US-2017-110604,2017-05-20,Standard Class,ADD-00621
7511,CA-2017-102414,2017-05-18,Second Class,ADD-00490
7510,CA-2017-102414,2017-05-18,Second Class,ADD-00490
7509,CA-2017-102414,2017-05-18,Second Class,ADD-00490
7508,US-2017-152569,2017-05-20,Standard Class,ADD-00349
7507,US-2017-152569,2017-05-20,Standard Class,ADD-00349
7506,US-2017-110604,2017-05-20,Standard Class,ADD-00621
7505,CA-2017-143686,2017-05-14,Same Day,ADD-00564
7504,US-2017-154872,2017-05-18,Standard Class,ADD-00230
7503,US-2017-154872,2017-05-18,Standard Class,ADD-00230
7502,US-2017-154872,2017-05-18,Standard Class,ADD-00230
7501,CA-2017-143686,2017-05-14,Same Day,ADD-00564
7500,US-2017-133361,2017-05-17,First Class,ADD-00094
7499,US-2017-133361,2017-05-17,First Class,ADD-00094
7498,US-2017-133361,2017-05-17,First Class,ADD-00094
7497,US-2017-133361,2017-05-17,First Class,ADD-00094
7496,US-2017-133361,2017-05-17,First Class,ADD-00094
7495,CA-2017-161774,2017-05-15,First Class,ADD-00424
7494,CA-2017-115546,2017-05-18,Standard Class,ADD-00056
7493,CA-2017-115546,2017-05-18,Standard Class,ADD-00056
7492,CA-2017-161774,2017-05-15,First Class,ADD-00424
7491,CA-2017-161774,2017-05-15,First Class,ADD-00424
7490,US-2017-133361,2017-05-17,First Class,ADD-00094
7489,CA-2017-161774,2017-05-15,First Class,ADD-00424
7488,CA-2017-129357,2017-05-19,Standard Class,ADD-00621
7487,CA-2017-161774,2017-05-15,First Class,ADD-00424
7486,CA-2017-129357,2017-05-19,Standard Class,ADD-00621
