order_number,order_id,order_date,product_id,sales,quantity,discount,profit
8962,CA-2017-147277,2017-10-20,OFF-ST-10000142,665.408,2,0.2,66.5408
8961,CA-2017-103065,2017-10-20,OFF-AR-10003251,4.448,2,0.2,1.112
8960,CA-2017-158743,2017-10-20,OFF-PA-10001019,39.96,2,0.0,18.7812
8959,CA-2017-103065,2017-10-20,OFF-ST-10000617,4.768,2,0.2,-0.7748
8958,US-2017-146416,2017-10-20,OFF-BI-10001787,20.928,4,0.2,7.5864
8957,CA-2017-103065,2017-10-20,FUR-FU-10000175,43.936,4,0.2,6.0412
8956,US-2017-115252,2017-10-20,TEC-PH-10004071,15.984,2,0.2,1.3986
8955,CA-2017-158743,2017-10-20,OFF-BI-10003364,145.85,5,0.0,70.008
8954,CA-2017-104822,2017-10-20,OFF-LA-10002034,24.55,5,0.0,12.0295
8953,CA-2017-158722,2017-10-20,OFF-PA-10000176,45.528,3,0.2,15.9348
8952,CA-2017-147277,2017-10-20,FUR-TA-10001539,284.364,2,0.4,-75.8304
8951,CA-2017-117653,2017-10-19,FUR-TA-10003008,91.275,1,0.5,-67.5435
8950,CA-2017-131492,2017-10-19,FUR-TA-10003837,24.368,2,0.2,-3.3506
8949,CA-2017-125199,2017-10-19,OFF-AR-10002956,123.256,7,0.2,9.2442
8948,CA-2017-125199,2017-10-19,OFF-PA-10004041,23.68,4,0.2,7.4
8947,CA-2017-159457,2017-10-19,TEC-PH-10002185,16.68,3,0.2,5.2125
8946,CA-2017-131492,2017-10-19,OFF-EN-10002973,8.96,2,0.0,4.3008
8945,CA-2017-107727,2017-10-19,OFF-PA-10000249,29.472,3,0.2,9.9468
8944,CA-2017-125990,2017-10-19,OFF-BI-10004826,39.624,3,0.2,13.8684
8943,US-2017-120390,2017-10-19,OFF-BI-10004995,1633.188,4,0.7,-1306.5504
8942,CA-2017-131492,2017-10-19,FUR-FU-10003878,30.56,2,0.0,10.3904
8941,CA-2017-131492,2017-10-19,OFF-LA-10001641,31.5,10,0.0,15.12
8940,CA-2017-125388,2017-10-19,FUR-FU-10004712,56.56,4,0.0,14.7056
8939,CA-2017-125388,2017-10-19,OFF-ST-10000918,32.7,3,0.0,8.502
8938,CA-2017-125199,2017-10-19,TEC-PH-10001336,309.576,4,0.4,-56.7556
8937,CA-2017-106432,2017-10-19,FUR-BO-10004360,328.3992,3,0.32,-91.7586
8936,CA-2017-106432,2017-10-19,OFF-BI-10002799,2.072,2,0.8,-3.5224
8935,CA-2017-114804,2017-10-17,TEC-PH-10001700,52.792,1,0.2,4.6193
8934,CA-2017-165603,2017-10-17,OFF-PA-10002552,12.96,2,0.0,6.2208
8933,CA-2017-123246,2017-10-17,OFF-AR-10001770,10.64,4,0.0,2.7664
8932,CA-2017-165603,2017-10-17,OFF-ST-10000798,49.96,2,0.0,9.4924
8931,CA-2017-158386,2017-10-16,OFF-BI-10003719,124.75,5,0.0,57.385
8930,CA-2017-111577,2017-10-16,OFF-PA-10000062,307.776,7,0.2,111.5688
8929,CA-2017-132234,2017-10-16,FUR-FU-10001290,547.3,13,0.0,175.136
8928,CA-2017-159100,2017-10-16,FUR-TA-10001950,1875.258,7,0.4,-968.8833
8927,CA-2017-159100,2017-10-16,TEC-AC-10003499,18.528,2,0.2,4.4004
8926,CA-2017-159282,2017-10-16,TEC-MA-10001148,599.985,5,0.7,-479.988
8925,CA-2017-142643,2017-10-15,FUR-FU-10000087,22.72,1,0.0,9.3152
8924,CA-2017-154949,2017-10-15,OFF-LA-10002034,14.73,3,0.0,7.2177
8923,CA-2017-106033,2017-10-15,OFF-AR-10002818,87.92,4,0.0,26.376
8922,CA-2017-142643,2017-10-15,OFF-LA-10003510,152.65,5,0.0,70.219
8921,CA-2017-113670,2017-10-15,OFF-PA-10000675,204.95,5,0.0,100.4255
8920,CA-2017-100237,2017-10-15,OFF-AR-10001761,11.68,2,0.0,4.2048
8919,CA-2017-113670,2017-10-15,FUR-TA-10001705,510.24,3,0.2,6.378
8918,CA-2017-164819,2017-10-15,OFF-LA-10001045,13.05,5,0.0,6.003
8917,CA-2017-151183,2017-10-14,TEC-AC-10003614,46.36,4,0.0,15.2988
8916,CA-2017-168837,2017-10-14,FUR-FU-10001918,9.46,2,0.0,3.6894
8915,CA-2017-126123,2017-10-14,OFF-BI-10004224,13.456,1,0.8,-23.548
8914,CA-2017-126123,2017-10-14,OFF-BI-10000309,27.396,9,0.8,-42.4638
8913,CA-2017-150707,2017-10-14,OFF-BI-10001078,37.66,7,0.0,18.4534
8912,US-2017-148831,2017-10-13,OFF-ST-10002974,348.56,8,0.0,104.568
8911,CA-2017-135909,2017-10-13,TEC-PH-10003187,31.984,2,0.2,-7.996
8910,CA-2017-163160,2017-10-13,FUR-FU-10001424,10.476,3,0.6,-6.8094
8909,CA-2017-163160,2017-10-13,OFF-BI-10000778,96.784,4,0.8,-145.176
8908,CA-2017-103212,2017-10-13,OFF-LA-10000248,11.07,3,0.0,5.2029
8907,CA-2017-103212,2017-10-13,FUR-TA-10003473,1504.52,4,0.0,346.0396
8906,CA-2017-135909,2017-10-13,TEC-AC-10002335,209.94,6,0.0,39.8886
8905,CA-2017-132976,2017-10-13,OFF-LA-10002043,24.84,3,0.2,8.694
8904,CA-2017-132976,2017-10-13,OFF-ST-10000876,59.712,6,0.2,5.9712
8903,CA-2017-132976,2017-10-13,OFF-PA-10004470,18.176,4,0.2,5.9072
8902,CA-2017-163160,2017-10-13,OFF-PA-10000249,63.312,3,0.2,20.5764
8901,CA-2017-116519,2017-10-13,OFF-AP-10000828,904.9,5,0.0,253.372
8900,CA-2017-132976,2017-10-13,OFF-PA-10000673,11.648,2,0.2,4.0768
8899,CA-2017-135909,2017-10-13,OFF-BI-10003527,5083.96,5,0.2,1906.485
8898,CA-2017-103212,2017-10-13,OFF-PA-10004355,25.92,4,0.0,12.4416
8897,CA-2017-150091,2017-10-12,FUR-BO-10003404,2154.9,5,0.0,129.294
8896,CA-2017-149146,2017-10-12,OFF-PA-10003919,7.968,2,0.2,2.6892
8895,CA-2017-152933,2017-10-12,TEC-AC-10003033,791.88,3,0.2,128.6805
8894,CA-2017-152933,2017-10-12,OFF-PA-10001934,10.368,2,0.2,3.7584
8893,CA-2017-152933,2017-10-12,TEC-PH-10002085,369.544,7,0.2,27.7158
8892,CA-2017-168655,2017-10-12,TEC-AC-10002842,595.0,5,0.0,95.2
8891,CA-2017-168655,2017-10-12,OFF-BI-10002082,79.872,3,0.2,29.952
8890,CA-2017-126536,2017-10-12,OFF-BI-10001191,101.84,5,0.2,36.917
8889,CA-2017-126536,2017-10-12,TEC-AC-10003709,0.99,1,0.0,0.4356
8888,CA-2017-130505,2017-10-12,FUR-TA-10001932,673.344,3,0.3,-76.9536
8887,CA-2017-150091,2017-10-12,FUR-FU-10004053,40.48,2,0.0,17.4064
8886,CA-2017-169607,2017-10-12,OFF-PA-10000477,9.96,2,0.0,4.6812
8885,CA-2017-150091,2017-10-12,OFF-FA-10000621,17.9,5,0.0,8.771
8884,CA-2017-112431,2017-10-12,TEC-AC-10001465,435.84,12,0.0,130.752
8883,CA-2017-169362,2017-10-12,TEC-AC-10001383,39.984,2,0.2,-1.4994
8882,CA-2017-152702,2017-10-12,FUR-CH-10002304,254.604,14,0.3,-18.186
8881,CA-2017-112431,2017-10-12,OFF-AR-10000940,5.88,2,0.0,1.5876
8880,CA-2017-150091,2017-10-12,TEC-AC-10002167,45.0,3,0.0,4.95
8879,CA-2017-111717,2017-10-10,FUR-CH-10001545,239.358,3,0.3,-47.8716
8878,US-2017-117247,2017-10-09,FUR-TA-10001676,66.645,3,0.5,-42.6528
8877,CA-2017-163125,2017-10-09,FUR-CH-10001802,254.058,3,0.3,-32.6646
8876,CA-2017-132430,2017-10-09,FUR-FU-10003577,45.888,4,0.2,9.1776
8875,US-2017-115595,2017-10-09,OFF-PA-10001745,35.2,5,0.0,16.544
8874,CA-2017-141873,2017-10-09,OFF-BI-10001031,12.816,3,0.2,4.3254
8873,CA-2017-163125,2017-10-09,OFF-AR-10004344,67.144,7,0.2,5.8751
8872,CA-2017-141873,2017-10-09,FUR-BO-10003034,314.352,3,0.2,-15.7176
8871,US-2017-117247,2017-10-09,FUR-TA-10002958,652.45,5,0.5,-430.617
8870,CA-2017-141873,2017-10-09,OFF-BI-10003655,18.24,6,0.2,6.156
8869,CA-2017-141873,2017-10-09,OFF-PA-10000069,18.98,2,0.0,8.9206
8868,CA-2017-162635,2017-10-09,OFF-PA-10002659,10.816,4,0.2,3.5152
8867,CA-2017-105487,2017-10-08,TEC-PH-10001336,103.192,1,0.2,11.6091
8866,US-2017-168613,2017-10-08,FUR-CH-10002372,145.764,2,0.1,3.2392
8865,CA-2017-105487,2017-10-08,TEC-AC-10002305,36.0,2,0.0,6.48
8864,CA-2017-105487,2017-10-08,OFF-ST-10002301,40.68,2,0.0,0.4068
8863,CA-2017-151596,2017-10-08,OFF-ST-10001837,42.76,1,0.0,11.1176
8862,CA-2017-105487,2017-10-08,TEC-AC-10003610,239.96,4,0.0,115.1808
8861,CA-2017-108574,2017-10-07,TEC-PH-10000702,79.92,10,0.2,26.973
8860,CA-2017-108574,2017-10-07,TEC-AC-10002049,1115.91,9,0.0,200.8638
8859,CA-2017-104003,2017-10-07,FUR-BO-10003965,307.666,2,0.15,-14.4784
8858,CA-2017-148404,2017-10-07,FUR-TA-10004086,154.764,3,0.4,-36.1116
8857,CA-2017-108574,2017-10-07,TEC-PH-10003555,128.744,7,0.2,-28.9674
8856,CA-2017-148404,2017-10-07,OFF-BI-10002854,50.454,6,0.7,-33.636
8855,CA-2017-152709,2017-10-07,OFF-ST-10001837,85.52,2,0.0,22.2352
8854,CA-2017-148404,2017-10-07,TEC-PH-10004447,222.384,2,0.2,16.6788
8853,CA-2017-128426,2017-10-07,OFF-BI-10000756,4.24,5,0.8,-6.36
8852,CA-2017-148404,2017-10-07,OFF-FA-10002780,18.936,3,0.2,5.9175
8851,CA-2017-148404,2017-10-07,OFF-ST-10003208,580.672,4,0.2,65.3256
8850,US-2017-136868,2017-10-06,TEC-AC-10001539,319.96,4,0.0,115.1856
8849,CA-2017-109099,2017-10-06,OFF-PA-10001033,40.99,1,0.0,20.0851
8848,US-2017-136868,2017-10-06,OFF-PA-10002377,17.04,3,0.0,7.668
8847,US-2017-136868,2017-10-06,OFF-ST-10000991,344.91,3,0.0,10.3473
8846,US-2017-148054,2017-10-06,OFF-PA-10001295,37.94,2,0.0,18.2112
8845,CA-2017-146269,2017-10-06,OFF-AR-10001166,19.152,2,0.2,1.197
8844,US-2017-148054,2017-10-06,OFF-AP-10004336,227.84,4,0.0,66.0736
8843,US-2017-148054,2017-10-06,FUR-FU-10003247,41.96,2,0.0,2.9372
8842,CA-2017-118577,2017-10-06,OFF-PA-10004888,6.48,1,0.0,3.1104
8841,CA-2017-118577,2017-10-06,OFF-PA-10001357,143.7,3,0.0,68.976
8840,CA-2017-146269,2017-10-06,OFF-ST-10003208,290.336,2,0.2,32.6628
8839,CA-2017-137421,2017-10-06,OFF-AR-10001761,9.344,2,0.2,1.8688
8838,CA-2017-167661,2017-10-05,OFF-BI-10002571,39.92,5,0.2,13.473
8837,CA-2017-131807,2017-10-05,TEC-PH-10000702,7.992,1,0.2,2.6973
8836,US-2017-103247,2017-10-05,TEC-PH-10003555,160.93,7,0.0,3.2186
8835,US-2017-103247,2017-10-05,OFF-BI-10004492,75.792,3,0.2,25.5798
8834,CA-2017-131807,2017-10-05,FUR-CH-10001190,435.168,4,0.2,-59.8356
8833,CA-2017-143112,2017-10-05,TEC-MA-10001047,5199.96,4,0.0,1351.9896
8832,CA-2017-143112,2017-10-05,FUR-CH-10002880,221.382,2,0.1,2.4598
8831,CA-2017-131807,2017-10-05,OFF-FA-10002780,14.9,5,0.0,6.854
8830,CA-2017-167661,2017-10-05,OFF-BI-10001097,19.936,4,0.2,7.2268
8829,CA-2017-143112,2017-10-05,TEC-PH-10003095,87.8,4,0.0,43.9
8828,CA-2017-157672,2017-10-05,TEC-AC-10001714,63.824,2,0.2,13.5626
8827,CA-2017-131807,2017-10-05,OFF-AP-10004052,15.8,4,0.0,4.108
8826,CA-2017-131807,2017-10-05,FUR-FU-10004666,72.9,5,0.0,26.973
8825,CA-2017-131807,2017-10-05,FUR-TA-10004086,206.352,3,0.2,5.1588
8824,CA-2017-167661,2017-10-05,OFF-PA-10002581,61.96,2,0.0,27.882
8823,CA-2017-163818,2017-10-04,FUR-FU-10000076,19.98,1,0.0,8.5914
8822,CA-2017-149853,2017-10-03,OFF-PA-10000556,15.552,3,0.2,5.4432
8821,CA-2017-149853,2017-10-03,OFF-AP-10000804,17.92,5,0.2,1.12
8820,CA-2017-141789,2017-10-03,OFF-BI-10001359,1793.98,2,0.0,843.1706
8819,CA-2017-143035,2017-10-03,OFF-AR-10001130,6.63,3,0.0,3.1161
8818,CA-2017-143035,2017-10-03,TEC-AC-10002049,371.97,3,0.0,66.9546
8817,CA-2017-144820,2017-10-03,OFF-AR-10004817,20.64,5,0.2,2.322
8816,CA-2017-143035,2017-10-03,FUR-FU-10001934,83.92,4,0.0,21.8192
8815,CA-2017-134607,2017-10-03,OFF-ST-10002214,22.58,2,0.0,5.8708
8814,CA-2017-101749,2017-10-03,FUR-TA-10001520,171.288,3,0.2,-6.4233
8813,CA-2017-141117,2017-10-02,OFF-SU-10004664,39.072,6,0.2,4.3956
8812,US-2017-162558,2017-10-02,FUR-FU-10003691,19.76,2,0.2,5.928
8811,US-2017-162558,2017-10-02,OFF-BI-10003984,34.236,4,0.7,-26.2476
8810,CA-2017-123981,2017-10-02,TEC-PH-10002115,65.99,1,0.0,17.1574
8809,CA-2017-126074,2017-10-02,OFF-BI-10003638,58.05,3,0.0,26.703
8808,CA-2017-126074,2017-10-02,FUR-FU-10003577,157.74,11,0.0,56.7864
8807,CA-2017-116113,2017-10-02,FUR-FU-10002963,10.16,2,0.0,3.4544
8806,CA-2017-126074,2017-10-02,OFF-BI-10000546,2.88,1,0.0,1.4112
8805,US-2017-162558,2017-10-02,FUR-TA-10000198,2314.116,7,0.4,-1002.7836
8804,CA-2017-105914,2017-10-02,OFF-BI-10002854,112.12,5,0.2,42.045
8803,CA-2017-105914,2017-10-02,OFF-ST-10003716,1575.14,7,0.0,204.7682
8802,CA-2017-141117,2017-10-02,FUR-BO-10001972,217.764,6,0.7,-384.7164
8801,CA-2017-101308,2017-10-02,TEC-PH-10003800,84.784,2,0.2,-20.1362
8800,CA-2017-101308,2017-10-02,OFF-FA-10002780,8.94,3,0.0,4.1124
8799,CA-2017-141117,2017-10-02,OFF-BI-10003676,22.638,7,0.7,-16.6012
8798,CA-2017-141117,2017-10-02,OFF-AR-10003727,95.144,7,0.2,10.7037
8797,CA-2017-137414,2017-10-02,FUR-FU-10001424,17.46,2,0.0,5.9364
8796,US-2017-162558,2017-10-02,FUR-FU-10002364,11.808,2,0.2,1.3284
8795,CA-2017-147564,2017-10-02,OFF-PA-10004438,49.12,4,0.0,23.0864
8794,US-2017-162558,2017-10-02,FUR-FU-10004864,9.656,1,0.2,1.5691
8793,CA-2017-126074,2017-10-02,OFF-AR-10003478,56.98,7,0.0,22.792
8792,CA-2017-137414,2017-10-02,TEC-MA-10002930,369.16,11,0.2,32.3015
8791,US-2017-162558,2017-10-02,OFF-PA-10003172,20.736,4,0.2,7.2576
8790,CA-2017-152926,2017-10-02,OFF-AP-10001947,21.984,6,0.8,-56.0592
8789,CA-2017-152926,2017-10-02,OFF-AP-10004708,15.224,2,0.8,-38.8212
8788,US-2017-162558,2017-10-02,OFF-BI-10000977,27.36,3,0.7,-21.888
8787,US-2017-139577,2017-10-01,TEC-AC-10004708,104.75,5,0.0,21.9975
8786,CA-2017-156951,2017-10-01,OFF-PA-10004530,91.84,8,0.0,45.0016
8785,CA-2017-156951,2017-10-01,OFF-BI-10001107,81.088,7,0.2,27.3672
8784,CA-2017-152275,2017-10-01,OFF-AR-10000369,6.672,6,0.2,0.5004
8783,CA-2017-129378,2017-10-01,OFF-BI-10001922,61.776,13,0.2,20.8494
8782,CA-2017-156951,2017-10-01,FUR-CH-10004997,451.152,3,0.2,0.0
8781,CA-2017-117807,2017-10-01,OFF-PA-10000994,104.85,1,0.0,50.328
8780,CA-2017-156951,2017-10-01,OFF-PA-10004451,19.44,3,0.0,9.3312
8779,CA-2017-129378,2017-10-01,OFF-BI-10002012,1.44,1,0.2,0.504
8778,CA-2017-129378,2017-10-01,OFF-AP-10000576,241.96,2,0.0,60.49
8777,CA-2017-113418,2017-10-01,TEC-MA-10002428,1704.89,11,0.0,767.2005
8776,CA-2017-129378,2017-10-01,FUR-CH-10000553,108.608,4,0.2,9.5032
8775,US-2017-120908,2017-09-30,OFF-LA-10004677,20.664,7,0.2,6.9741
8774,CA-2017-144225,2017-09-30,OFF-PA-10000062,164.88,3,0.0,80.7912
8773,CA-2017-123029,2017-09-30,TEC-AC-10002402,159.98,2,0.0,47.994
8772,CA-2017-147452,2017-09-30,OFF-PA-10004039,167.94,3,0.0,82.2906
8771,CA-2017-147452,2017-09-30,OFF-AP-10001626,3.89,1,0.0,1.0114
8770,CA-2017-147452,2017-09-30,OFF-PA-10001838,11.76,2,0.0,5.7624
8769,US-2017-130603,2017-09-30,OFF-BI-10000301,11.646,9,0.8,-17.469
8768,CA-2017-121300,2017-09-29,OFF-PA-10002606,8.448,2,0.2,2.64
8767,CA-2017-148138,2017-09-29,OFF-ST-10000563,51.168,2,0.2,-6.396
8766,US-2017-141509,2017-09-29,OFF-AR-10002067,99.2,5,0.0,25.792
8765,CA-2017-126676,2017-09-29,OFF-EN-10004846,7.98,3,0.0,3.9102
8764,CA-2017-140186,2017-09-29,FUR-FU-10004848,51.75,1,0.0,15.525
8763,CA-2017-118402,2017-09-29,OFF-ST-10001418,243.92,5,0.2,-54.882
8762,CA-2017-140186,2017-09-29,OFF-BI-10003364,46.672,2,0.2,16.3352
8761,CA-2017-121300,2017-09-29,OFF-PA-10002787,15.552,3,0.2,5.4432
8760,CA-2017-100314,2017-09-29,OFF-EN-10000461,27.968,4,0.2,9.4392
8759,CA-2017-140186,2017-09-29,OFF-AP-10002578,97.84,2,0.0,25.4384
8758,CA-2017-140186,2017-09-29,FUR-CH-10002961,72.784,1,0.2,0.0
8757,CA-2017-140186,2017-09-29,OFF-FA-10002280,35.0,7,0.0,16.8
8756,CA-2017-128335,2017-09-29,OFF-EN-10001990,23.34,3,0.0,10.9698
8755,CA-2017-128335,2017-09-29,OFF-PA-10004996,51.55,5,0.0,24.2285
8754,CA-2017-137918,2017-09-29,OFF-SU-10000898,97.3,7,0.0,28.217
8753,CA-2017-121300,2017-09-29,FUR-TA-10004442,344.22,2,0.4,-189.321
8752,CA-2017-100314,2017-09-29,OFF-LA-10001569,7.968,2,0.2,2.5896
8751,CA-2017-121300,2017-09-29,FUR-CH-10003774,63.686,1,0.3,-15.4666
8750,CA-2017-100314,2017-09-29,TEC-MA-10003066,336.51,3,0.4,44.868
8749,CA-2017-121300,2017-09-29,TEC-AC-10004571,239.976,3,0.2,65.9934
8748,CA-2017-121300,2017-09-29,FUR-FU-10004586,21.248,4,0.2,7.4368
8747,US-2017-125717,2017-09-28,TEC-AC-10003657,54.384,2,0.2,1.3596
8746,US-2017-125717,2017-09-28,OFF-BI-10001718,76.776,4,0.7,-58.8616
8745,US-2017-125717,2017-09-28,OFF-ST-10001522,147.184,2,0.2,-29.4368
8744,US-2017-139955,2017-09-28,OFF-SU-10001225,1.744,1,0.2,-0.3488
8743,US-2017-125717,2017-09-28,OFF-PA-10003022,14.352,3,0.2,5.2026
8742,CA-2017-152205,2017-09-28,OFF-BI-10004094,2.655,1,0.7,-1.8585
8741,US-2017-125717,2017-09-28,OFF-AP-10000891,209.792,2,0.2,26.224
8740,CA-2017-160017,2017-09-28,OFF-PA-10001800,10.368,2,0.2,3.6288
8739,CA-2017-101574,2017-09-28,FUR-FU-10001706,9.24,3,0.0,4.4352
8738,US-2017-125717,2017-09-28,FUR-FU-10001979,32.776,1,0.2,3.2776
8737,CA-2017-129490,2017-09-26,FUR-CH-10003298,419.136,4,0.2,-57.6312
8736,CA-2017-156391,2017-09-26,OFF-AR-10003251,2.224,1,0.2,0.556
8735,US-2017-106145,2017-09-26,OFF-BI-10003925,931.176,3,0.2,314.2719
8734,US-2017-106145,2017-09-26,OFF-BI-10002215,17.04,3,0.2,5.538
8733,US-2017-106145,2017-09-26,OFF-PA-10002245,35.88,6,0.0,16.146
8732,US-2017-106145,2017-09-26,FUR-FU-10003829,9.24,3,0.0,2.9568
8731,US-2017-106145,2017-09-26,OFF-EN-10001990,71.88,6,0.0,33.0648
8730,CA-2017-144904,2017-09-25,FUR-FU-10000023,47.12,8,0.0,20.7328
8729,CA-2017-162572,2017-09-25,OFF-AR-10001547,10.608,6,0.2,0.9282
8728,CA-2017-162572,2017-09-25,TEC-AC-10003628,119.96,5,0.2,35.988
8727,CA-2017-144904,2017-09-25,OFF-AR-10003732,5.56,2,0.0,1.4456
8726,CA-2017-144904,2017-09-25,FUR-CH-10000785,488.646,3,0.1,86.8704
8725,CA-2017-122112,2017-09-25,OFF-EN-10004459,24.448,4,0.2,8.8624
8724,CA-2017-116939,2017-09-25,OFF-ST-10001476,177.55,5,0.0,47.9385
8723,CA-2017-144904,2017-09-25,OFF-LA-10001158,20.7,2,0.0,9.936
8722,CA-2017-162481,2017-09-25,OFF-BI-10002976,8.26,2,0.0,3.8822
8721,CA-2017-162481,2017-09-25,FUR-CH-10003061,269.97,3,0.0,51.2943
8720,CA-2017-169929,2017-09-25,OFF-ST-10002352,39.9,5,0.0,10.374
8719,CA-2017-112004,2017-09-25,OFF-BI-10003476,8.595,5,0.7,-6.303
8718,CA-2017-112004,2017-09-25,OFF-SU-10000157,190.896,2,0.2,-42.9516
8717,CA-2017-142391,2017-09-24,FUR-FU-10002759,199.8,10,0.0,71.928
8716,CA-2017-122364,2017-09-24,TEC-PH-10001817,859.2,3,0.2,75.18
8715,CA-2017-160325,2017-09-24,TEC-PH-10001944,437.85,3,0.0,131.355
8714,CA-2017-160325,2017-09-24,TEC-PH-10000984,391.98,2,0.0,109.7544
8713,CA-2017-130148,2017-09-24,OFF-SU-10001574,7.3,2,0.0,2.19
8712,CA-2017-130148,2017-09-24,OFF-PA-10000551,31.08,6,0.0,15.2292
8711,CA-2017-142034,2017-09-24,TEC-AC-10002305,72.0,4,0.0,12.96
8710,CA-2017-142034,2017-09-24,TEC-AC-10000990,655.9,5,0.0,275.478
8709,CA-2017-142034,2017-09-24,FUR-CH-10000665,603.92,4,0.0,181.176
8708,CA-2017-121839,2017-09-24,TEC-PH-10002885,1169.694,3,0.4,-253.4337
8707,CA-2017-144694,2017-09-24,OFF-LA-10003930,235.944,3,0.2,85.5297
8706,CA-2017-108910,2017-09-24,FUR-FU-10002253,103.056,3,0.2,24.4758
8705,US-2017-132675,2017-09-24,OFF-ST-10004950,15.51,1,0.0,3.8775
8704,CA-2017-134096,2017-09-24,OFF-BI-10004002,15.57,3,0.7,-11.418
8703,CA-2017-134096,2017-09-24,TEC-PH-10000526,383.96,5,0.2,38.396
8702,US-2017-132675,2017-09-24,TEC-PH-10003171,89.9,2,0.0,25.172
8701,US-2017-132675,2017-09-24,OFF-AR-10000614,14.28,4,0.0,3.7128
8700,US-2017-132675,2017-09-24,OFF-AR-10000034,12.72,3,0.0,4.9608
8699,US-2017-132675,2017-09-24,OFF-LA-10003766,15.75,5,0.0,7.56
8698,CA-2017-144694,2017-09-24,TEC-AC-10002857,17.88,3,0.2,2.4585
8697,CA-2017-122364,2017-09-24,TEC-MA-10001031,506.28,3,0.2,177.198
8696,CA-2017-148411,2017-09-24,FUR-CH-10003973,520.464,2,0.3,-14.8704
8695,CA-2017-163335,2017-09-24,OFF-BI-10002827,38.71,7,0.0,17.8066
8694,CA-2017-163335,2017-09-24,OFF-ST-10000885,40.29,3,0.0,10.0725
8693,CA-2017-148411,2017-09-24,OFF-PA-10002109,11.424,3,0.2,3.7128
8692,CA-2017-102309,2017-09-23,TEC-AC-10001114,199.95,5,0.0,63.984
8691,US-2017-125647,2017-09-23,TEC-PH-10004188,39.984,2,0.2,-8.9964
8690,CA-2017-121412,2017-09-23,FUR-FU-10000246,29.328,3,0.2,3.666
8689,CA-2017-103520,2017-09-23,OFF-PA-10001846,9.248,2,0.2,3.3524
8688,CA-2017-138422,2017-09-23,OFF-EN-10004147,14.352,3,0.2,5.2026
8687,US-2017-132059,2017-09-23,FUR-BO-10001811,180.588,2,0.7,-240.784
8686,US-2017-132059,2017-09-23,TEC-AC-10003280,47.984,2,0.2,0.5998
8685,CA-2017-123778,2017-09-23,OFF-AP-10001242,160.96,2,0.0,48.288
8684,CA-2017-121853,2017-09-23,OFF-BI-10000977,72.96,3,0.2,23.712
8683,CA-2017-102309,2017-09-23,OFF-PA-10002005,12.96,2,0.0,6.2208
8682,US-2017-125647,2017-09-23,OFF-PA-10004888,20.736,4,0.2,7.2576
8681,CA-2017-121853,2017-09-23,OFF-PA-10003641,211.04,8,0.0,97.0784
8680,CA-2017-121853,2017-09-23,FUR-CH-10003973,594.816,2,0.2,59.4816
8679,US-2017-125647,2017-09-23,OFF-AP-10000390,73.176,6,0.8,-197.5752
8678,CA-2017-132521,2017-09-23,OFF-AP-10002191,119.96,2,0.0,33.5888
8677,CA-2017-132521,2017-09-23,OFF-ST-10001325,31.44,3,0.0,8.4888
8676,CA-2017-117485,2017-09-23,TEC-AC-10004659,291.96,4,0.0,102.186
8675,CA-2017-132521,2017-09-23,OFF-BI-10000404,6.88,1,0.2,2.322
8674,CA-2017-121314,2017-09-23,OFF-PA-10003395,251.64,3,0.2,88.074
8673,CA-2017-123778,2017-09-23,OFF-BI-10000822,25.824,6,0.2,9.0384
8672,CA-2017-166317,2017-09-22,OFF-BI-10002976,33.04,8,0.0,15.5288
8671,US-2017-103226,2017-09-22,OFF-PA-10002666,27.18,3,0.0,12.231
8670,CA-2017-166317,2017-09-22,OFF-PA-10004475,219.84,4,0.0,107.7216
8669,CA-2017-162789,2017-09-22,FUR-FU-10004864,12.07,1,0.0,3.9831
8668,CA-2017-166317,2017-09-22,TEC-AC-10004510,98.16,6,0.0,9.816
8667,CA-2017-102967,2017-09-22,OFF-ST-10001590,67.4,5,0.0,17.524
8666,CA-2017-166317,2017-09-22,TEC-PH-10001615,86.97,3,0.0,25.2213
8665,CA-2017-158379,2017-09-22,OFF-SU-10002881,4663.736,7,0.2,-1049.3406
8664,CA-2017-122196,2017-09-22,TEC-PH-10004977,391.98,2,0.0,113.6742
8663,CA-2017-117009,2017-09-22,OFF-SU-10001218,21.96,2,0.0,6.1488
8662,CA-2017-158379,2017-09-22,TEC-AC-10002926,79.984,2,0.2,22.9954
8661,CA-2017-161053,2017-09-22,OFF-BI-10004318,691.96,4,0.0,318.3016
8660,CA-2017-167381,2017-09-22,FUR-BO-10001972,241.96,2,0.0,41.1332
8659,CA-2017-161053,2017-09-22,TEC-AC-10004633,34.95,5,0.0,15.378
8658,CA-2017-158379,2017-09-22,OFF-BI-10002498,5.607,1,0.7,-4.2987
8657,CA-2017-162789,2017-09-22,TEC-AC-10002842,1071.0,9,0.0,171.36
8656,CA-2017-136000,2017-09-22,OFF-BI-10004828,40.176,3,0.2,14.5638
8655,CA-2017-161970,2017-09-22,OFF-PA-10004255,12.96,2,0.0,6.2208
8654,CA-2017-167381,2017-09-22,OFF-LA-10000134,27.72,9,0.0,13.3056
8653,CA-2017-161970,2017-09-22,OFF-AR-10003896,17.94,3,0.0,6.4584
8652,US-2017-108245,2017-09-22,OFF-EN-10001990,13.392,3,0.2,5.022
8651,US-2017-108245,2017-09-22,OFF-BI-10000773,11.228,7,0.8,-18.5262
